alpha_band,alpha_gt,base_clip_id,beta_gt,beta_sign,camera_a,camera_b,camera_pair_category,common_overlap_frames,fps,low_motion,offset_band,original_end_frame,original_start_frame,person_id,protocol,sample_id,seed,source_sequence_id,split,valid_warped_start,valid_warped_stop_exclusive,velocity_bucket,velocity_cm_s
above_one,1.04,6663e5b7a61d7b9ca7d8,-2.0,negative,00_26,00_30,wide,69,29.97,False,small_medium,6357,6286,10,affine,799c13664b175708675e8ddc,2908,160226_haggling1,test,2,71,Q2,5.109111
above_one,1.04,6663e5b7a61d7b9ca7d8,0.0,zero,00_26,00_30,wide,69,29.97,False,zero,6357,6286,10,affine,aba73f875fffcac3a3fc58d3,2908,160226_haggling1,test,0,69,Q2,5.109111
above_one,1.04,6663e5b7a61d7b9ca7d8,2.0,positive,00_26,00_30,wide,67,29.97,False,small_medium,6357,6286,10,affine,102da48e97b51990e91807f2,2908,160226_haggling1,test,0,67,Q2,5.109111
one_control,1.0,7aef3c5ac1081460f0cb,-7.5,negative,00_04,00_18,small,64,29.97,False,near_boundary,381,310,0,offset,cee23b099d15376344d200db,2908,160906_ian5,validation,8,72,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,-3.0,negative,00_04,00_18,small,69,29.97,False,small_medium,381,310,0,offset,373ecb5b871f9ed482128fe8,2908,160906_ian5,validation,3,72,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,-0.5,negative,00_04,00_18,small,71,29.97,False,near_zero,381,310,0,offset,07907b20999dc1967ea9a92a,2908,160906_ian5,validation,1,72,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,0.0,zero,00_04,00_18,small,72,29.97,False,zero,381,310,0,offset,3ccc4c212ed599e5688bab70,2908,160906_ian5,validation,0,72,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,0.25,positive,00_04,00_18,small,71,29.97,False,near_zero,381,310,0,offset,94da71d0d8281ab0d5d9f7c3,2908,160906_ian5,validation,0,71,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,2.0,positive,00_04,00_18,small,70,29.97,False,small_medium,381,310,0,offset,48042c0380b24e23090f2230,2908,160906_ian5,validation,0,70,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,7.5,positive,00_04,00_18,small,64,29.97,False,near_boundary,381,310,0,offset,1e3cbea230e01941d74b348e,2908,160906_ian5,validation,0,64,Q1,1.464616
below_one,0.96,7aef3c5ac1081460f0cb,-2.0,negative,00_04,00_18,small,69,29.97,False,small_medium,381,310,0,affine,2d2f538f421ef5a663ef0cf9,2908,160906_ian5,validation,3,72,Q1,1.464616
below_one,0.96,7aef3c5ac1081460f0cb,0.0,zero,00_04,00_18,small,72,29.97,False,zero,381,310,0,affine,d17be5e5041a46b2deb493d9,2908,160906_ian5,validation,0,72,Q1,1.464616
below_one,0.96,7aef3c5ac1081460f0cb,2.0,positive,00_04,00_18,small,72,29.97,False,small_medium,381,310,0,affine,cb87b1521442bec1c30bd202,2908,160906_ian5,validation,0,72,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,-2.0,negative,00_04,00_18,small,70,29.97,False,small_medium,381,310,0,affine,05973163abfb4a9d70e73870,2908,160906_ian5,validation,2,72,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,0.0,zero,00_04,00_18,small,72,29.97,False,zero,381,310,0,affine,34a32056fcae15c73ff19050,2908,160906_ian5,validation,0,72,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,2.0,positive,00_04,00_18,small,70,29.97,False,small_medium,381,310,0,affine,a836f6027a78fb859716c301,2908,160906_ian5,validation,0,70,Q1,1.464616
above_one,1.04,7aef3c5ac1081460f0cb,-2.0,negative,00_04,00_18,small,69,29.97,False,small_medium,381,310,0,affine,afec41d5c6accabe3a90a50e,2908,160906_ian5,validation,2,71,Q1,1.464616
above_one,1.04,7aef3c5ac1081460f0cb,0.0,zero,00_04,00_18,small,69,29.97,False,zero,381,310,0,affine,172520fe97b2edd05d9bc931,2908,160906_ian5,validation,0,69,Q1,1.464616
above_one,1.04,7aef3c5ac1081460f0cb,2.0,positive,00_04,00_18,small,67,29.97,False,small_medium,381,310,0,affine,1ad7f613ff60b226d59681a5,2908,160906_ian5,validation,0,67,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,-7.5,negative,00_08,00_13,medium,64,29.97,False,near_boundary,381,310,0,offset,b5a6eba276556d0c87325454,2908,160906_ian5,validation,8,72,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,-3.0,negative,00_08,00_13,medium,69,29.97,False,small_medium,381,310,0,offset,32fad46f5c9850b4dab9b01e,2908,160906_ian5,validation,3,72,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,-0.5,negative,00_08,00_13,medium,71,29.97,False,near_zero,381,310,0,offset,ede23fc7f56f8ea2f0249d8c,2908,160906_ian5,validation,1,72,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,0.0,zero,00_08,00_13,medium,72,29.97,False,zero,381,310,0,offset,0fbd08da37308c7ca6e0eec2,2908,160906_ian5,validation,0,72,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,0.25,positive,00_08,00_13,medium,71,29.97,False,near_zero,381,310,0,offset,2f2ff967551a93f03826dcf9,2908,160906_ian5,validation,0,71,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,2.0,positive,00_08,00_13,medium,70,29.97,False,small_medium,381,310,0,offset,753e2d43e69e92d55d151ec2,2908,160906_ian5,validation,0,70,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,7.5,positive,00_08,00_13,medium,64,29.97,False,near_boundary,381,310,0,offset,0c3ff48b9a4b8b111e699bbf,2908,160906_ian5,validation,0,64,Q1,1.464616
below_one,0.96,7aef3c5ac1081460f0cb,-2.0,negative,00_08,00_13,medium,69,29.97,False,small_medium,381,310,0,affine,9c149b8159d259c1cb252a13,2908,160906_ian5,validation,3,72,Q1,1.464616
below_one,0.96,7aef3c5ac1081460f0cb,0.0,zero,00_08,00_13,medium,72,29.97,False,zero,381,310,0,affine,24cd45b8f5d5a02db0c0ed4c,2908,160906_ian5,validation,0,72,Q1,1.464616
below_one,0.96,7aef3c5ac1081460f0cb,2.0,positive,00_08,00_13,medium,72,29.97,False,small_medium,381,310,0,affine,fe03fefb4a8f673de364b581,2908,160906_ian5,validation,0,72,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,-2.0,negative,00_08,00_13,medium,70,29.97,False,small_medium,381,310,0,affine,61ceb9d054b31c96b01b65be,2908,160906_ian5,validation,2,72,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,0.0,zero,00_08,00_13,medium,72,29.97,False,zero,381,310,0,affine,04070566551612fdcedf216f,2908,160906_ian5,validation,0,72,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,2.0,positive,00_08,00_13,medium,70,29.97,False,small_medium,381,310,0,affine,cfbb546d6d71818661583eb3,2908,160906_ian5,validation,0,70,Q1,1.464616
above_one,1.04,7aef3c5ac1081460f0cb,-2.0,negative,00_08,00_13,medium,69,29.97,False,small_medium,381,310,0,affine,dd7e2c7d0a9aa5b45295c32d,2908,160906_ian5,validation,2,71,Q1,1.464616
above_one,1.04,7aef3c5ac1081460f0cb,0.0,zero,00_08,00_13,medium,69,29.97,False,zero,381,310,0,affine,6f579b7d435d594990e8593b,2908,160906_ian5,validation,0,69,Q1,1.464616
above_one,1.04,7aef3c5ac1081460f0cb,2.0,positive,00_08,00_13,medium,67,29.97,False,small_medium,381,310,0,affine,c72bec95501e36287a81631f,2908,160906_ian5,validation,0,67,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,-7.5,negative,00_09,00_25,wide,64,29.97,False,near_boundary,381,310,0,offset,2ff60c4b29572752d19976ff,2908,160906_ian5,validation,8,72,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,-3.0,negative,00_09,00_25,wide,69,29.97,False,small_medium,381,310,0,offset,172e7e92163ba606f43cddf3,2908,160906_ian5,validation,3,72,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,-0.5,negative,00_09,00_25,wide,71,29.97,False,near_zero,381,310,0,offset,d9c707da562225ba1e3319e6,2908,160906_ian5,validation,1,72,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,0.0,zero,00_09,00_25,wide,72,29.97,False,zero,381,310,0,offset,684a6b74ad9cfd22169bf397,2908,160906_ian5,validation,0,72,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,0.25,positive,00_09,00_25,wide,71,29.97,False,near_zero,381,310,0,offset,7fe608b865254b83e945ba4a,2908,160906_ian5,validation,0,71,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,2.0,positive,00_09,00_25,wide,70,29.97,False,small_medium,381,310,0,offset,0bf5ee99944c3fd4b832e55f,2908,160906_ian5,validation,0,70,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,7.5,positive,00_09,00_25,wide,64,29.97,False,near_boundary,381,310,0,offset,6e4fea922ec10eb07495b448,2908,160906_ian5,validation,0,64,Q1,1.464616
below_one,0.96,7aef3c5ac1081460f0cb,-2.0,negative,00_09,00_25,wide,69,29.97,False,small_medium,381,310,0,affine,19eea31b53dc0856a5292e5a,2908,160906_ian5,validation,3,72,Q1,1.464616
below_one,0.96,7aef3c5ac1081460f0cb,0.0,zero,00_09,00_25,wide,72,29.97,False,zero,381,310,0,affine,62cad8d8e61b2e02af429764,2908,160906_ian5,validation,0,72,Q1,1.464616
below_one,0.96,7aef3c5ac1081460f0cb,2.0,positive,00_09,00_25,wide,72,29.97,False,small_medium,381,310,0,affine,d70907a81283503e9556a2ef,2908,160906_ian5,validation,0,72,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,-2.0,negative,00_09,00_25,wide,70,29.97,False,small_medium,381,310,0,affine,5c1782a3124f7a39e5fafa85,2908,160906_ian5,validation,2,72,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,0.0,zero,00_09,00_25,wide,72,29.97,False,zero,381,310,0,affine,2415936bfc09b7fbaed1b495,2908,160906_ian5,validation,0,72,Q1,1.464616
one_control,1.0,7aef3c5ac1081460f0cb,2.0,positive,00_09,00_25,wide,70,29.97,False,small_medium,381,310,0,affine,12060f292da558de873f4486,2908,160906_ian5,validation,0,70,Q1,1.464616
above_one,1.04,7aef3c5ac1081460f0cb,-2.0,negative,00_09,00_25,wide,69,29.97,False,small_medium,381,310,0,affine,73c57685c3000732395c9ade,2908,160906_ian5,validation,2,71,Q1,1.464616
above_one,1.04,7aef3c5ac1081460f0cb,0.0,zero,00_09,00_25,wide,69,29.97,False,zero,381,310,0,affine,326e14933082e160f1eb4eda,2908,160906_ian5,validation,0,69,Q1,1.464616
above_one,1.04,7aef3c5ac1081460f0cb,2.0,positive,00_09,00_25,wide,67,29.97,False,small_medium,381,310,0,affine,48c7e7b6d72c2fe9404bfe19,2908,160906_ian5,validation,0,67,Q1,1.464616
one_control,1.0,8572c3505e4519b276d0,-7.5,negative,00_04,00_18,small,64,29.97,False,near_boundary,592,521,0,offset,8cf58ee5c14b0062e7066dc8,2908,160906_band4,train,8,72,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,-3.0,negative,00_04,00_18,small,69,29.97,False,small_medium,592,521,0,offset,42fa8bbd0d836eb4783672b8,2908,160906_band4,train,3,72,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,-0.5,negative,00_04,00_18,small,71,29.97,False,near_zero,592,521,0,offset,cdb2208e026070825ca15dce,2908,160906_band4,train,1,72,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,0.0,zero,00_04,00_18,small,72,29.97,False,zero,592,521,0,offset,ec5122f034a6bbdd2a8eda85,2908,160906_band4,train,0,72,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,0.25,positive,00_04,00_18,small,71,29.97,False,near_zero,592,521,0,offset,ca14c4cde262de4976674a20,2908,160906_band4,train,0,71,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,2.0,positive,00_04,00_18,small,70,29.97,False,small_medium,592,521,0,offset,f87e0dcdfd0fb5e50a3dea8d,2908,160906_band4,train,0,70,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,7.5,positive,00_04,00_18,small,64,29.97,False,near_boundary,592,521,0,offset,50c6916393d7a04c00532c28,2908,160906_band4,train,0,64,Q1,4.365494
below_one,0.96,8572c3505e4519b276d0,-2.0,negative,00_04,00_18,small,69,29.97,False,small_medium,592,521,0,affine,e784736f1a9be8dbd533802b,2908,160906_band4,train,3,72,Q1,4.365494
below_one,0.96,8572c3505e4519b276d0,0.0,zero,00_04,00_18,small,72,29.97,False,zero,592,521,0,affine,35c06f677d1bee01d8d79a5d,2908,160906_band4,train,0,72,Q1,4.365494
below_one,0.96,8572c3505e4519b276d0,2.0,positive,00_04,00_18,small,72,29.97,False,small_medium,592,521,0,affine,bf2f83bcab14bcda6579a9cb,2908,160906_band4,train,0,72,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,-2.0,negative,00_04,00_18,small,70,29.97,False,small_medium,592,521,0,affine,a8ef3f7d7f332317c1f1ea91,2908,160906_band4,train,2,72,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,0.0,zero,00_04,00_18,small,72,29.97,False,zero,592,521,0,affine,60510202a0e91265ab169e84,2908,160906_band4,train,0,72,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,2.0,positive,00_04,00_18,small,70,29.97,False,small_medium,592,521,0,affine,6ee019c0efebc2416e06acb0,2908,160906_band4,train,0,70,Q1,4.365494
above_one,1.04,8572c3505e4519b276d0,-2.0,negative,00_04,00_18,small,69,29.97,False,small_medium,592,521,0,affine,fc016f752769828277bd2fb6,2908,160906_band4,train,2,71,Q1,4.365494
above_one,1.04,8572c3505e4519b276d0,0.0,zero,00_04,00_18,small,69,29.97,False,zero,592,521,0,affine,dd9faf45e66d2e1275057412,2908,160906_band4,train,0,69,Q1,4.365494
above_one,1.04,8572c3505e4519b276d0,2.0,positive,00_04,00_18,small,67,29.97,False,small_medium,592,521,0,affine,a186434940829b9caf7c4e5c,2908,160906_band4,train,0,67,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,-7.5,negative,00_08,00_13,medium,64,29.97,False,near_boundary,592,521,0,offset,b07f901390a4677dbbb660b7,2908,160906_band4,train,8,72,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,-3.0,negative,00_08,00_13,medium,69,29.97,False,small_medium,592,521,0,offset,3c86ec84c72dedf56e6ad05f,2908,160906_band4,train,3,72,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,-0.5,negative,00_08,00_13,medium,71,29.97,False,near_zero,592,521,0,offset,0c7c2255fd4ae510ef0d71d0,2908,160906_band4,train,1,72,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,0.0,zero,00_08,00_13,medium,72,29.97,False,zero,592,521,0,offset,2afc42adf724a957573db9dc,2908,160906_band4,train,0,72,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,0.25,positive,00_08,00_13,medium,71,29.97,False,near_zero,592,521,0,offset,23c68d2c49084e50ea028fd6,2908,160906_band4,train,0,71,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,2.0,positive,00_08,00_13,medium,70,29.97,False,small_medium,592,521,0,offset,479d06745f03bf60e6d6a8b7,2908,160906_band4,train,0,70,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,7.5,positive,00_08,00_13,medium,64,29.97,False,near_boundary,592,521,0,offset,99d537be3faef6e3ebb4c308,2908,160906_band4,train,0,64,Q1,4.365494
below_one,0.96,8572c3505e4519b276d0,-2.0,negative,00_08,00_13,medium,69,29.97,False,small_medium,592,521,0,affine,002b24ded4a1f41dcb874b25,2908,160906_band4,train,3,72,Q1,4.365494
below_one,0.96,8572c3505e4519b276d0,0.0,zero,00_08,00_13,medium,72,29.97,False,zero,592,521,0,affine,681c67ac02bdb2c8a64f2653,2908,160906_band4,train,0,72,Q1,4.365494
below_one,0.96,8572c3505e4519b276d0,2.0,positive,00_08,00_13,medium,72,29.97,False,small_medium,592,521,0,affine,541a5d61009b509580bfe016,2908,160906_band4,train,0,72,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,-2.0,negative,00_08,00_13,medium,70,29.97,False,small_medium,592,521,0,affine,ad7b77f6004beb0322fee5fe,2908,160906_band4,train,2,72,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,0.0,zero,00_08,00_13,medium,72,29.97,False,zero,592,521,0,affine,ead3e75ed2a30ce8ece8f865,2908,160906_band4,train,0,72,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,2.0,positive,00_08,00_13,medium,70,29.97,False,small_medium,592,521,0,affine,ee70c18e4ff23ba82cd043ca,2908,160906_band4,train,0,70,Q1,4.365494
above_one,1.04,8572c3505e4519b276d0,-2.0,negative,00_08,00_13,medium,69,29.97,False,small_medium,592,521,0,affine,85035eda58c01f70cbf28f85,2908,160906_band4,train,2,71,Q1,4.365494
above_one,1.04,8572c3505e4519b276d0,0.0,zero,00_08,00_13,medium,69,29.97,False,zero,592,521,0,affine,bb72985439ccd98bdf644b90,2908,160906_band4,train,0,69,Q1,4.365494
above_one,1.04,8572c3505e4519b276d0,2.0,positive,00_08,00_13,medium,67,29.97,False,small_medium,592,521,0,affine,cf16fd6e2624afb375e16ac4,2908,160906_band4,train,0,67,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,-7.5,negative,00_09,00_25,wide,64,29.97,False,near_boundary,592,521,0,offset,e6e637de9826d4d642da35f4,2908,160906_band4,train,8,72,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,-3.0,negative,00_09,00_25,wide,69,29.97,False,small_medium,592,521,0,offset,91b2fb40a8e3b141cb7a3faa,2908,160906_band4,train,3,72,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,-0.5,negative,00_09,00_25,wide,71,29.97,False,near_zero,592,521,0,offset,40959f43f5e03d9f6d1cb27b,2908,160906_band4,train,1,72,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,0.0,zero,00_09,00_25,wide,72,29.97,False,zero,592,521,0,offset,53b401e91bafb8fc5806a999,2908,160906_band4,train,0,72,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,0.25,positive,00_09,00_25,wide,71,29.97,False,near_zero,592,521,0,offset,3c93936f9b5f7e1a2de249c2,2908,160906_band4,train,0,71,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,2.0,positive,00_09,00_25,wide,70,29.97,False,small_medium,592,521,0,offset,c5cce2c4f7182d63145eff3e,2908,160906_band4,train,0,70,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,7.5,positive,00_09,00_25,wide,64,29.97,False,near_boundary,592,521,0,offset,8d3042d3cd53549f517aa21e,2908,160906_band4,train,0,64,Q1,4.365494
below_one,0.96,8572c3505e4519b276d0,-2.0,negative,00_09,00_25,wide,69,29.97,False,small_medium,592,521,0,affine,b88c02afe2e4dc12e1362564,2908,160906_band4,train,3,72,Q1,4.365494
below_one,0.96,8572c3505e4519b276d0,0.0,zero,00_09,00_25,wide,72,29.97,False,zero,592,521,0,affine,93af64f6b01e9f7a8dc61831,2908,160906_band4,train,0,72,Q1,4.365494
below_one,0.96,8572c3505e4519b276d0,2.0,positive,00_09,00_25,wide,72,29.97,False,small_medium,592,521,0,affine,f2fec136c06cbddae1fe7781,2908,160906_band4,train,0,72,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,-2.0,negative,00_09,00_25,wide,70,29.97,False,small_medium,592,521,0,affine,a1bbad9cd0346462376a730b,2908,160906_band4,train,2,72,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,0.0,zero,00_09,00_25,wide,72,29.97,False,zero,592,521,0,affine,e38eb8e73b9072832fbba985,2908,160906_band4,train,0,72,Q1,4.365494
one_control,1.0,8572c3505e4519b276d0,2.0,positive,00_09,00_25,wide,70,29.97,False,small_medium,592,521,0,affine,0ac79402b86845e312983a6b,2908,160906_band4,train,0,70,Q1,4.365494
above_one,1.04,8572c3505e4519b276d0,-2.0,negative,00_09,00_25,wide,69,29.97,False,small_medium,592,521,0,affine,761530ef15487ef2c7d8a5ae,2908,160906_band4,train,2,71,Q1,4.365494
above_one,1.04,8572c3505e4519b276d0,0.0,zero,00_09,00_25,wide,69,29.97,False,zero,592,521,0,affine,c06acc3c687342dfe057771b,2908,160906_band4,train,0,69,Q1,4.365494
above_one,1.04,8572c3505e4519b276d0,2.0,positive,00_09,00_25,wide,67,29.97,False,small_medium,592,521,0,affine,ee6092729a0c23e3d5bb1c55,2908,160906_band4,train,0,67,Q1,4.365494
one_control,1.0,a21dc00ff89ca4d06963,-7.5,negative,00_04,00_18,small,64,29.97,False,near_boundary,201,130,0,offset,fbff2e12a7f2c00016485dd0,2908,160906_ian5,validation,8,72,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,-3.0,negative,00_04,00_18,small,69,29.97,False,small_medium,201,130,0,offset,12938b4eae264b891200fffa,2908,160906_ian5,validation,3,72,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,-0.5,negative,00_04,00_18,small,71,29.97,False,near_zero,201,130,0,offset,1df4b8a4e53c689387a643c7,2908,160906_ian5,validation,1,72,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,0.0,zero,00_04,00_18,small,72,29.97,False,zero,201,130,0,offset,ff22300f38e357ad816953e6,2908,160906_ian5,validation,0,72,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,0.25,positive,00_04,00_18,small,71,29.97,False,near_zero,201,130,0,offset,65a8e490391b767567ac2392,2908,160906_ian5,validation,0,71,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,2.0,positive,00_04,00_18,small,70,29.97,False,small_medium,201,130,0,offset,ecf35e79ddfcb74c58fd4cc3,2908,160906_ian5,validation,0,70,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,7.5,positive,00_04,00_18,small,64,29.97,False,near_boundary,201,130,0,offset,a4f7c1da9d2572717653304a,2908,160906_ian5,validation,0,64,Q1,3.082848
below_one,0.96,a21dc00ff89ca4d06963,-2.0,negative,00_04,00_18,small,69,29.97,False,small_medium,201,130,0,affine,09d838527d18fb2045906989,2908,160906_ian5,validation,3,72,Q1,3.082848
below_one,0.96,a21dc00ff89ca4d06963,0.0,zero,00_04,00_18,small,72,29.97,False,zero,201,130,0,affine,2e7b7709144f0a9382d4a303,2908,160906_ian5,validation,0,72,Q1,3.082848
below_one,0.96,a21dc00ff89ca4d06963,2.0,positive,00_04,00_18,small,72,29.97,False,small_medium,201,130,0,affine,181c7989caabd942c9e2458f,2908,160906_ian5,validation,0,72,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,-2.0,negative,00_04,00_18,small,70,29.97,False,small_medium,201,130,0,affine,1312e500f104b07503ac41f8,2908,160906_ian5,validation,2,72,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,0.0,zero,00_04,00_18,small,72,29.97,False,zero,201,130,0,affine,cb8ac09c9fa9d819ec8e9697,2908,160906_ian5,validation,0,72,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,2.0,positive,00_04,00_18,small,70,29.97,False,small_medium,201,130,0,affine,45fde553faece33e6a48ef01,2908,160906_ian5,validation,0,70,Q1,3.082848
above_one,1.04,a21dc00ff89ca4d06963,-2.0,negative,00_04,00_18,small,69,29.97,False,small_medium,201,130,0,affine,bbfff845177e2bbeeb0e34b6,2908,160906_ian5,validation,2,71,Q1,3.082848
above_one,1.04,a21dc00ff89ca4d06963,0.0,zero,00_04,00_18,small,69,29.97,False,zero,201,130,0,affine,8d78ca826b79d9b20f8b58fe,2908,160906_ian5,validation,0,69,Q1,3.082848
above_one,1.04,a21dc00ff89ca4d06963,2.0,positive,00_04,00_18,small,67,29.97,False,small_medium,201,130,0,affine,b01f163284c6f88dc3534dd6,2908,160906_ian5,validation,0,67,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,-7.5,negative,00_08,00_13,medium,64,29.97,False,near_boundary,201,130,0,offset,3167a45fa7ffa2b10cac9b9d,2908,160906_ian5,validation,8,72,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,-3.0,negative,00_08,00_13,medium,69,29.97,False,small_medium,201,130,0,offset,66050b7a6930f1bdfec41fd7,2908,160906_ian5,validation,3,72,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,-0.5,negative,00_08,00_13,medium,71,29.97,False,near_zero,201,130,0,offset,355ce3365972b46a7727283d,2908,160906_ian5,validation,1,72,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,0.0,zero,00_08,00_13,medium,72,29.97,False,zero,201,130,0,offset,7af6f69d8e576fe7f396c865,2908,160906_ian5,validation,0,72,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,0.25,positive,00_08,00_13,medium,71,29.97,False,near_zero,201,130,0,offset,a96d5183c51b7020d3d282c1,2908,160906_ian5,validation,0,71,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,2.0,positive,00_08,00_13,medium,70,29.97,False,small_medium,201,130,0,offset,a43ca7bd691fe6dc63043d7f,2908,160906_ian5,validation,0,70,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,7.5,positive,00_08,00_13,medium,64,29.97,False,near_boundary,201,130,0,offset,ab66c8a059928b57b49b0925,2908,160906_ian5,validation,0,64,Q1,3.082848
below_one,0.96,a21dc00ff89ca4d06963,-2.0,negative,00_08,00_13,medium,69,29.97,False,small_medium,201,130,0,affine,c38b18af69ef3374cc9fecb1,2908,160906_ian5,validation,3,72,Q1,3.082848
below_one,0.96,a21dc00ff89ca4d06963,0.0,zero,00_08,00_13,medium,72,29.97,False,zero,201,130,0,affine,1b1cc7af331796a7adc246a1,2908,160906_ian5,validation,0,72,Q1,3.082848
below_one,0.96,a21dc00ff89ca4d06963,2.0,positive,00_08,00_13,medium,72,29.97,False,small_medium,201,130,0,affine,05f83ccf06cf46fa3c4f4e42,2908,160906_ian5,validation,0,72,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,-2.0,negative,00_08,00_13,medium,70,29.97,False,small_medium,201,130,0,affine,703cc9c87c28c8144783022a,2908,160906_ian5,validation,2,72,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,0.0,zero,00_08,00_13,medium,72,29.97,False,zero,201,130,0,affine,4bb63efae8f61775a0538f13,2908,160906_ian5,validation,0,72,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,2.0,positive,00_08,00_13,medium,70,29.97,False,small_medium,201,130,0,affine,f4b4a5d2069308de2c767651,2908,160906_ian5,validation,0,70,Q1,3.082848
above_one,1.04,a21dc00ff89ca4d06963,-2.0,negative,00_08,00_13,medium,69,29.97,False,small_medium,201,130,0,affine,b2c6ee00389e66639e611f43,2908,160906_ian5,validation,2,71,Q1,3.082848
above_one,1.04,a21dc00ff89ca4d06963,0.0,zero,00_08,00_13,medium,69,29.97,False,zero,201,130,0,affine,0c23620cb606a9bf7a2a69a0,2908,160906_ian5,validation,0,69,Q1,3.082848
above_one,1.04,a21dc00ff89ca4d06963,2.0,positive,00_08,00_13,medium,67,29.97,False,small_medium,201,130,0,affine,4f12e1435f11e0bce2d021e1,2908,160906_ian5,validation,0,67,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,-7.5,negative,00_09,00_25,wide,64,29.97,False,near_boundary,201,130,0,offset,228eb72b84044c8aa1c2fc89,2908,160906_ian5,validation,8,72,Q1,3.082848
